match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1175370,2,Chennai Super Kings,Mumbai Indians,16,5,DJ Bravo,JJ Bumrah,KM Jadhav,1,0,1,,0,,,
1136566,1,Rajasthan Royals,Delhi Daredevils,9,3,AM Rahane,R Tewatia,SV Samson,4,0,4,,0,,,
829761,1,Kolkata Knight Riders,Delhi Daredevils,16,2,AD Russell,Imran Tahir,YK Pathan,4,0,4,,0,,,
598011,2,Pune Warriors,Mumbai Indians,0,1,AJ Finch,MG Johnson,RV Uthappa,0,0,0,,1,AJ Finch,bowled,
1216505,2,Delhi Capitals,Royal Challengers Bangalore,7,4,AM Rahane,Washington Sundar,S Dhawan,1,0,1,,0,,,
829719,2,Sunrisers Hyderabad,Royal Challengers Bangalore,13,8,S Dhawan,SA Abbott,KL Rahul,0,0,0,,0,,,
419111,2,Delhi Daredevils,Rajasthan Royals,4,6,V Sehwag,SW Tait,AB de Villiers,1,0,1,,0,,,
501226,2,Pune Warriors,Chennai Super Kings,18,6,JE Taylor,JA Morkel,NL McCullum,0,1,1,wides,0,,,
980961,1,Gujarat Lions,Delhi Daredevils,17,3,KD Karthik,Mohammed Shami,RA Jadeja,0,0,0,,1,KD Karthik,bowled,
734031,1,Mumbai Indians,Delhi Daredevils,0,5,MEK Hussey,WD Parnell,LMP Simmons,0,0,0,,0,,,
1359522,1,Rajasthan Royals,Gujarat Titans,8,6,R Parag,J Little,D Padikkal,1,0,1,,0,,,
829759,2,Kings XI Punjab,Sunrisers Hyderabad,3,5,GJ Bailey,B Kumar,M Vijay,1,0,1,,0,,,
1178411,1,Mumbai Indians,Rajasthan Royals,2,1,Q de Kock,S Gopal,RG Sharma,1,0,1,,0,,,
598010,1,Delhi Daredevils,Sunrisers Hyderabad,4,1,V Sehwag,I Sharma,DPMD Jayawardene,0,0,0,,0,,,
1254077,1,Delhi Capitals,Sunrisers Hyderabad,11,5,SPD Smith,J Suchith,RR Pant,1,0,1,,0,,,
1136571,1,Rajasthan Royals,Royal Challengers Bangalore,6,5,DJM Short,YS Chahal,SV Samson,0,0,0,,1,DJM Short,caught,Q de Kock
829795,1,Royal Challengers Bangalore,Mumbai Indians,12,2,AB de Villiers,SL Malinga,V Kohli,1,0,1,,0,,,
548373,1,Rajasthan Royals,Deccan Chargers,13,1,OA Shah,MS Gony,AL Menaria,0,1,1,wides,0,,,
829727,2,Rajasthan Royals,Sunrisers Hyderabad,3,4,AM Rahane,TA Boult,SV Samson,0,0,0,,0,,,
980957,2,Mumbai Indians,Rising Pune Supergiants,3,7,PA Patel,AB Dinda,RG Sharma,0,0,0,,1,PA Patel,caught,MS Dhoni
1426306,1,Royal Challengers Bengaluru,Chennai Super Kings,5,4,F du Plessis,M Theekshana,V Kohli,0,0,0,,0,,,
1136593,1,Chennai Super Kings,Kolkata Knight Riders,16,6,MS Dhoni,MG Johnson,RA Jadeja,1,0,1,,0,,,
419107,2,Rajasthan Royals,Mumbai Indians,4,4,GC Smith,SL Malinga,NV Ojha,0,0,0,,0,,,
1136604,2,Kings XI Punjab,Kolkata Knight Riders,13,5,R Ashwin,Kuldeep Yadav,AJ Finch,1,0,1,,0,,,
1422136,1,Chennai Super Kings,Sunrisers Hyderabad,9,5,AM Rahane,PJ Cummins,S Dube,1,0,1,,0,,,
501219,2,Kolkata Knight Riders,Kochi Tuskers Kerala,5,6,MS Bisla,RA Jadeja,MK Tiwary,0,0,0,,1,MS Bisla,bowled,
1082631,1,Kolkata Knight Riders,Rising Pune Supergiant,15,1,C de Grandhomme,Imran Tahir,SA Yadav,1,0,1,,0,,,
336007,1,Chennai Super Kings,Deccan Chargers,16,6,Joginder Sharma,PP Ojha,JA Morkel,1,0,1,,0,,,
829721,1,Mumbai Indians,Rajasthan Royals,4,5,RG Sharma,DS Kulkarni,UBT Chand,0,0,0,,0,,,
335998,2,Royal Challengers Bangalore,Delhi Daredevils,5,3,JH Kallis,VY Mahesh,R Dravid,0,0,0,,0,,,
548377,2,Mumbai Indians,Rajasthan Royals,4,2,SR Tendulkar,SW Tait,DR Smith,1,0,1,,0,,,
1304115,1,Delhi Capitals,Mumbai Indians,15,4,RR Pant,Ramandeep Singh,R Powell,0,1,1,wides,0,,,
1254095,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,6,JJ Roy,HV Patel,PK Garg,4,0,4,,0,,,
392221,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,DJ Hussey,JD Ryder,BB McCullum,1,0,1,,0,,,
548351,1,Mumbai Indians,Pune Warriors,13,2,KD Karthik,A Nehra,RJ Peterson,1,0,1,,0,,,
1178417,1,Royal Challengers Bangalore,Kings XI Punjab,6,5,MM Ali,M Ashwin,AB de Villiers,0,0,0,,0,,,
548379,2,Mumbai Indians,Chennai Super Kings,7,1,RG Sharma,RA Jadeja,KD Karthik,0,0,0,,0,,,
980919,2,Kings XI Punjab,Rising Pune Supergiants,11,1,M Vohra,M Ashwin,M Vijay,4,0,4,,0,,,
733987,2,Chennai Super Kings,Kings XI Punjab,10,6,F du Plessis,R Dhawan,BB McCullum,2,0,2,,0,,,
1216503,2,Kings XI Punjab,Mumbai Indians,15,5,SN Khan,JJ Bumrah,JDS Neesham,1,0,1,,0,,,
1304057,2,Chennai Super Kings,Punjab Kings,14,5,S Dube,LS Livingstone,MS Dhoni,0,0,0,,1,S Dube,caught,Arshdeep Singh
1304104,2,Delhi Capitals,Rajasthan Royals,13,2,DA Warner,KR Sen,MR Marsh,0,0,0,,0,,,
598006,2,Delhi Daredevils,Mumbai Indians,13,2,IK Pathan,Harbhajan Singh,MC Juneja,1,0,1,,0,,,
1082625,2,Mumbai Indians,Gujarat Lions,11,1,RG Sharma,Ankit Soni,PA Patel,0,0,0,,0,,,
548309,2,Kings XI Punjab,Rajasthan Royals,9,2,Mandeep Singh,SK Trivedi,DJ Hussey,1,0,1,,0,,,
1216528,2,Sunrisers Hyderabad,Chennai Super Kings,12,4,PK Garg,KV Sharma,KS Williamson,1,0,1,,0,,,
392195,1,Kings XI Punjab,Rajasthan Royals,17,4,IK Pathan,SK Warne,KC Sangakkara,0,0,0,,0,,,
829777,2,Delhi Daredevils,Rajasthan Royals,3,2,SS Iyer,TG Southee,JP Duminy,0,0,0,,0,,,
392210,1,Rajasthan Royals,Kings XI Punjab,6,4,GC Smith,PP Chawla,NV Ojha,1,0,1,,0,,,
392200,1,Kings XI Punjab,Mumbai Indians,2,2,K Goel,Z Khan,RS Bopara,1,0,1,,0,,,
501228,1,Pune Warriors,Chennai Super Kings,14,2,MR Marsh,SK Raina,Yuvraj Singh,0,0,0,,0,,,
548309,2,Kings XI Punjab,Rajasthan Royals,7,1,AM Nayar,KK Cooper,SE Marsh,1,0,1,,0,,,
1426300,2,Delhi Capitals,Royal Challengers Bengaluru,18,2,Kuldeep Yadav,Mohammed Siraj,I Sharma,0,1,1,wides,0,,,
1426312,1,Sunrisers Hyderabad,Kolkata Knight Riders,0,5,Abhishek Sharma,MA Starc,TM Head,0,0,0,,1,Abhishek Sharma,bowled,
1136585,2,Kings XI Punjab,Sunrisers Hyderabad,14,3,R Ashwin,Shakib Al Hasan,MK Tiwary,1,0,1,,0,,,
1370351,2,Lucknow Super Giants,Mumbai Indians,6,3,MP Stoinis,PP Chawla,KH Pandya,0,0,0,,0,,,
501229,1,Deccan Chargers,Kochi Tuskers Kerala,16,4,CL White,R Vinay Kumar,KC Sangakkara,2,0,2,,0,,,
1082632,2,Delhi Daredevils,Gujarat Lions,4,4,RR Pant,PJ Sangwan,SV Samson,0,0,0,,0,,,
1178401,1,Kolkata Knight Riders,Delhi Capitals,18,5,CR Brathwaite,CH Morris,PP Chawla,1,0,1,,0,,,
1254096,2,Kolkata Knight Riders,Mumbai Indians,10,1,VR Iyer,RD Chahar,RA Tripathi,2,0,2,,0,,,
1082645,1,Kings XI Punjab,Rising Pune Supergiant,2,1,WP Saha,JD Unadkat,SE Marsh,1,0,1,,0,,,
1082650,1,Mumbai Indians,Rising Pune Supergiant,19,1,KH Pandya,DT Christian,MG Johnson,0,1,1,wides,0,,,
548371,2,Kings XI Punjab,Chennai Super Kings,3,6,Mandeep Singh,R Ashwin,AC Gilchrist,0,0,0,,0,,,
829735,2,Rajasthan Royals,Chennai Super Kings,15,2,SR Watson,MM Sharma,AM Rahane,1,0,1,,0,,,
548350,2,Kings XI Punjab,Royal Challengers Bangalore,6,2,N Saini,AB McDonald,Mandeep Singh,1,0,1,,0,,,
1175357,1,Sunrisers Hyderabad,Kolkata Knight Riders,12,6,V Shankar,PP Chawla,DA Warner,0,0,0,,0,,,
335995,1,Delhi Daredevils,Kings XI Punjab,3,7,Shoaib Malik,IK Pathan,G Gambhir,1,0,1,,0,,,
501249,1,Chennai Super Kings,Rajasthan Royals,2,3,M Vijay,AL Menaria,MEK Hussey,1,0,1,,0,,,
1359479,1,Mumbai Indians,Royal Challengers Bangalore,12,2,Tilak Varma,Akash Deep,N Wadhera,0,0,0,,0,,,
1254108,2,Mumbai Indians,Royal Challengers Bangalore,1,6,Q de Kock,Mohammed Siraj,RG Sharma,4,0,4,,0,,,
1082623,1,Sunrisers Hyderabad,Kings XI Punjab,16,6,Yuvraj Singh,KC Cariappa,KS Williamson,1,0,1,,0,,,
419137,1,Chennai Super Kings,Rajasthan Royals,4,2,ML Hayden,SR Watson,M Vijay,4,0,4,,0,,,
598047,2,Rajasthan Royals,Pune Warriors,19,1,STR Binny,WD Parnell,SV Samson,1,0,1,,0,,,
392210,1,Rajasthan Royals,Kings XI Punjab,8,1,GC Smith,PP Chawla,NV Ojha,4,0,4,,0,,,
829823,1,Mumbai Indians,Chennai Super Kings,4,1,LMP Simmons,A Nehra,RG Sharma,0,1,1,byes,0,,,
336014,2,Deccan Chargers,Kolkata Knight Riders,7,3,RG Sharma,Umar Gul,SB Styris,0,0,0,,0,,,
1216505,2,Delhi Capitals,Royal Challengers Bangalore,7,2,S Dhawan,Washington Sundar,AM Rahane,0,0,0,,0,,,
829813,2,Royal Challengers Bangalore,Delhi Daredevils,0,3,CH Gayle,J Yadav,V Kohli,0,0,0,,0,,,
392235,2,Delhi Daredevils,Mumbai Indians,11,4,TM Dilshan,SL Malinga,V Sehwag,2,0,2,,0,,,
336008,2,Mumbai Indians,Rajasthan Royals,1,2,ST Jayasuriya,MM Patel,YV Takawale,1,0,1,,0,,,
419146,1,Mumbai Indians,Kings XI Punjab,14,6,KA Pollard,RR Powar,JP Duminy,2,0,2,,0,,,
733993,1,Delhi Daredevils,Sunrisers Hyderabad,14,2,KD Karthik,IK Pathan,LR Shukla,0,0,0,,0,,,
1136573,1,Kolkata Knight Riders,Delhi Daredevils,11,3,N Rana,V Shankar,KD Karthik,1,0,1,,0,,,
1178398,2,Chennai Super Kings,Kolkata Knight Riders,5,4,AT Rayudu,M Prasidh Krishna,F du Plessis,0,1,1,noballs,0,,,
1304101,1,Chennai Super Kings,Delhi Capitals,2,2,RD Gaikwad,A Nortje,DP Conway,1,1,2,noballs,0,,,
335993,2,Chennai Super Kings,Kolkata Knight Riders,15,2,ML Hayden,I Sharma,MS Dhoni,0,5,5,wides,0,,,
729287,1,Mumbai Indians,Royal Challengers Bangalore,18,4,Harbhajan Singh,VR Aaron,SL Malinga,2,0,2,,0,,,
1422130,1,Sunrisers Hyderabad,Gujarat Titans,8,1,AK Markram,Noor Ahmad,Abhishek Sharma,0,0,0,,0,,,
548363,1,Mumbai Indians,Kolkata Knight Riders,3,6,HH Gibbs,B Lee,RG Sharma,0,0,0,,0,,,
419148,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,1,AB Dinda,R Vinay Kumar,AB Agarkar,0,0,0,,1,AB Dinda,run out,RV Uthappa
1216525,1,Royal Challengers Bangalore,Chennai Super Kings,19,7,V Kohli,DJ Bravo,S Dube,1,0,1,,0,,,
1175369,1,Royal Challengers Bangalore,Rajasthan Royals,11,1,MP Stoinis,STR Binny,PA Patel,1,0,1,,0,,,
419154,1,Rajasthan Royals,Royal Challengers Bangalore,15,3,AS Raut,A Kumble,AC Voges,1,0,1,,0,,,
1216523,2,Kings XI Punjab,Kolkata Knight Riders,6,1,MA Agarwal,CV Varun,KL Rahul,1,0,1,,0,,,
1175370,2,Chennai Super Kings,Mumbai Indians,3,1,SK Raina,SL Malinga,KM Jadhav,0,0,0,,0,,,
501238,2,Kochi Tuskers Kerala,Delhi Daredevils,5,6,PA Patel,M Morkel,M Klinger,0,1,1,wides,0,,,
336016,1,Royal Challengers Bangalore,Kings XI Punjab,18,2,R Vinay Kumar,VRV Singh,MV Boucher,0,0,0,,1,R Vinay Kumar,bowled,
1254097,1,Delhi Capitals,Rajasthan Royals,6,2,SS Iyer,T Shamsi,RR Pant,1,0,1,,0,,,
1426309,1,Sunrisers Hyderabad,Kolkata Knight Riders,15,3,PJ Cummins,CV Varun,B Kumar,0,0,0,,0,,,
829723,1,Chennai Super Kings,Kolkata Knight Riders,13,5,RA Jadeja,GB Hogg,DJ Bravo,0,0,0,,0,,,
1359493,2,Kolkata Knight Riders,Sunrisers Hyderabad,6,4,N Jagadeesan,M Markande,N Rana,2,0,2,,0,,,
1426294,2,Rajasthan Royals,Delhi Capitals,13,4,SV Samson,I Sharma,SB Dubey,1,0,1,,0,,,
1181764,1,Chennai Super Kings,Mumbai Indians,8,1,AT Rayudu,KH Pandya,M Vijay,0,0,0,,0,,,
336014,2,Deccan Chargers,Kolkata Knight Riders,9,4,Y Venugopal Rao,M Kartik,RG Sharma,1,0,1,,0,,,
980963,2,Kings XI Punjab,Kolkata Knight Riders,5,4,GJ Maxwell,M Morkel,WP Saha,0,1,1,legbyes,0,,,
1304097,1,Mumbai Indians,Gujarat Titans,0,4,Ishan Kishan,Mohammed Shami,RG Sharma,1,0,1,,0,,,
829707,1,Chennai Super Kings,Delhi Daredevils,4,1,DR Smith,DJ Muthuswami,F du Plessis,0,0,0,,0,,,
419156,1,Kings XI Punjab,Deccan Chargers,19,1,DPMD Jayawardene,RP Singh,Yuvraj Singh,4,0,4,,0,,,
1216511,1,Mumbai Indians,Rajasthan Royals,2,6,Q de Kock,AS Rajpoot,RG Sharma,0,0,0,,0,,,
548337,1,Pune Warriors,Delhi Daredevils,4,3,RV Uthappa,IK Pathan,MK Pandey,0,0,0,,0,,,
1304108,2,Gujarat Titans,Chennai Super Kings,6,4,Shubman Gill,PH Solanki,WP Saha,1,0,1,,0,,,
734007,2,Kings XI Punjab,Sunrisers Hyderabad,15,1,DA Miller,A Mishra,GJ Bailey,0,0,0,,0,,,
419116,1,Delhi Daredevils,Chennai Super Kings,6,4,TM Dilshan,JM Kemp,V Sehwag,0,1,1,legbyes,0,,,
336021,1,Kolkata Knight Riders,Mumbai Indians,3,6,DJ Hussey,A Nehra,SC Ganguly,0,0,0,,0,,,
598004,2,Sunrisers Hyderabad,Royal Challengers Bangalore,15,6,GH Vihari,JD Unadkat,A Mishra,1,0,1,,0,,,
980995,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,4,AB de Villiers,PP Chawla,V Kohli,4,0,4,,0,,,
1304051,1,Rajasthan Royals,Sunrisers Hyderabad,16,4,SO Hetmyer,B Kumar,R Parag,0,1,1,wides,0,,,
598000,2,Pune Warriors,Sunrisers Hyderabad,14,2,LRPL Taylor,DW Steyn,AM Nayar,1,0,1,,0,,,
1178398,2,Chennai Super Kings,Kolkata Knight Riders,4,7,SK Raina,SP Narine,F du Plessis,0,0,0,,1,SK Raina,caught,PP Chawla
1136573,1,Kolkata Knight Riders,Delhi Daredevils,15,2,N Rana,CH Morris,AD Russell,0,0,0,,0,,,
1136597,2,Kolkata Knight Riders,Mumbai Indians,12,5,N Rana,M Markande,KD Karthik,0,0,0,,0,,,
981001,1,Kolkata Knight Riders,Gujarat Lions,17,6,JO Holder,DJ Bravo,YK Pathan,6,0,6,,0,,,
1422130,2,Gujarat Titans,Sunrisers Hyderabad,8,4,Shubman Gill,Washington Sundar,B Sai Sudharsan,4,0,4,,0,,,
419110,1,Deccan Chargers,Chennai Super Kings,14,9,A Symonds,M Muralitharan,HH Gibbs,1,0,1,,0,,,
1359535,2,Kolkata Knight Riders,Chennai Super Kings,13,5,RK Singh,RA Jadeja,N Rana,6,0,6,,0,,,
1422119,2,Chennai Super Kings,Royal Challengers Bengaluru,5,2,AM Rahane,Yash Dayal,R Ravindra,0,0,0,,0,,,
1136612,2,Chennai Super Kings,Delhi Daredevils,3,4,SR Watson,Avesh Khan,AT Rayudu,1,0,1,,0,,,
1216495,1,Mumbai Indians,Sunrisers Hyderabad,19,4,DS Kulkarni,JO Holder,JL Pattinson,1,0,1,,0,,,
392233,2,Kolkata Knight Riders,Rajasthan Royals,11,3,LR Shukla,J Botha,SS Shaikh,0,0,0,,1,SS Shaikh,run out,J Botha
1254099,2,Mumbai Indians,Punjab Kings,0,7,RG Sharma,AK Markram,Q de Kock,1,0,1,,0,,,
1136576,1,Kings XI Punjab,Sunrisers Hyderabad,2,2,KL Rahul,B Kumar,CH Gayle,0,0,0,,0,,,
501235,1,Pune Warriors,Rajasthan Royals,10,6,MK Pandey,SK Warne,Yuvraj Singh,4,0,4,,0,,,
1359542,2,Kolkata Knight Riders,Lucknow Super Giants,18,3,RK Singh,Naveen-ul-Haq,VG Arora,4,0,4,,0,,,
1136616,2,Chennai Super Kings,Kings XI Punjab,12,4,SK Raina,R Ashwin,DL Chahar,0,0,0,,0,,,
1216531,1,Royal Challengers Bangalore,Kings XI Punjab,5,3,AJ Finch,Ravi Bishnoi,V Kohli,0,1,1,legbyes,0,,,
548342,2,Mumbai Indians,Delhi Daredevils,9,2,KD Karthik,AB Agarkar,AT Rayudu,1,0,1,,0,,,
829787,1,Sunrisers Hyderabad,Rajasthan Royals,4,4,MC Henriques,SR Watson,S Dhawan,0,0,0,,0,,,
501202,1,Kings XI Punjab,Pune Warriors,0,4,AC Gilchrist,AC Thomas,SE Marsh,0,0,0,,1,AC Gilchrist,caught,RV Uthappa
598064,2,Kings XI Punjab,Royal Challengers Bangalore,6,1,DJ Hussey,R Vinay Kumar,Gurkeerat Singh,0,0,0,,0,,,
1304050,2,Gujarat Titans,Lucknow Super Giants,1,3,MS Wade,Avesh Khan,V Shankar,0,1,1,legbyes,0,,,
548371,1,Chennai Super Kings,Kings XI Punjab,0,1,M Vijay,P Kumar,MEK Hussey,0,0,0,,0,,,
1216504,1,Kolkata Knight Riders,Rajasthan Royals,3,4,Shubman Gill,AS Rajpoot,SP Narine,4,0,4,,0,,,
392194,1,Royal Challengers Bangalore,Delhi Daredevils,8,2,LRPL Taylor,A Mishra,KP Pietersen,0,1,1,wides,0,,,
1359479,2,Royal Challengers Bangalore,Mumbai Indians,13,6,F du Plessis,JC Archer,V Kohli,0,0,0,,0,,,
1082632,1,Gujarat Lions,Delhi Daredevils,16,6,AJ Finch,K Rabada,Ishan Kishan,4,0,4,,0,,,
1359512,2,Punjab Kings,Lucknow Super Giants,18,6,Arshdeep Singh,Naveen-ul-Haq,M Shahrukh Khan,0,0,0,,0,,,
1422120,2,Punjab Kings,Delhi Capitals,8,4,P Simran Singh,AR Patel,SM Curran,1,0,1,,0,,,
392220,1,Deccan Chargers,Rajasthan Royals,4,2,RG Sharma,M Morkel,TL Suman,1,0,1,,0,,,
1254072,1,Chennai Super Kings,Kolkata Knight Riders,2,4,F du Plessis,SP Narine,RD Gaikwad,0,0,0,,0,,,
733981,2,Chennai Super Kings,Delhi Daredevils,11,2,BB McCullum,LR Shukla,DR Smith,0,0,0,,1,BB McCullum,caught,M Vijay
1216511,1,Mumbai Indians,Rajasthan Royals,0,4,Q de Kock,AS Rajpoot,RG Sharma,1,0,1,,0,,,
548312,1,Rajasthan Royals,Kolkata Knight Riders,5,5,SP Goswami,Iqbal Abdulla,R Dravid,1,0,1,,0,,,
1237181,1,Delhi Capitals,Mumbai Indians,13,7,RR Pant,KH Pandya,SS Iyer,4,0,4,,0,,,
829783,1,Delhi Daredevils,Mumbai Indians,0,3,JP Duminy,SL Malinga,SS Iyer,0,0,0,,0,,,
1359535,1,Chennai Super Kings,Kolkata Knight Riders,13,6,RA Jadeja,Suyash Sharma,S Dube,0,0,0,,0,,,
1237181,1,Delhi Capitals,Mumbai Indians,17,3,AR Patel,TA Boult,SS Iyer,0,0,0,,0,,,
1426302,2,Lucknow Super Giants,Delhi Capitals,3,1,MP Stoinis,AR Patel,DJ Hooda,0,0,0,,1,MP Stoinis,stumped,RR Pant
1359485,1,Rajasthan Royals,Delhi Capitals,19,1,SO Hetmyer,A Nortje,Dhruv Jurel,6,0,6,,0,,,
1304101,1,Chennai Super Kings,Delhi Capitals,10,6,RD Gaikwad,A Nortje,DP Conway,0,0,0,,1,RD Gaikwad,caught,AR Patel
548334,1,Mumbai Indians,Kings XI Punjab,4,3,SR Tendulkar,P Awana,JEC Franklin,1,0,1,,0,,,
980997,2,Rising Pune Supergiants,Delhi Daredevils,1,5,AM Rahane,NM Coulter-Nile,UT Khawaja,2,0,2,,0,,,
729315,2,Kolkata Knight Riders,Rajasthan Royals,8,1,G Gambhir,PV Tambe,JH Kallis,1,0,1,,0,,,
1359540,1,Punjab Kings,Rajasthan Royals,4,7,LS Livingstone,TA Boult,S Dhawan,1,0,1,,0,,,
1136590,2,Delhi Daredevils,Chennai Super Kings,5,4,SS Iyer,SR Watson,RR Pant,0,0,0,,0,,,
548328,1,Kings XI Punjab,Kolkata Knight Riders,10,5,DJ Hussey,R Bhatia,SE Marsh,1,0,1,,0,,,
501257,1,Kings XI Punjab,Delhi Daredevils,15,8,KD Karthik,VR Aaron,DJ Hussey,0,0,0,,0,,,
1304101,2,Delhi Capitals,Chennai Super Kings,14,3,SN Thakur,M Theekshana,Kuldeep Yadav,2,0,2,,0,,,
1304075,2,Gujarat Titans,Chennai Super Kings,14,4,DA Miller,DJ Bravo,Rashid Khan,6,0,6,,0,,,
1254080,1,Sunrisers Hyderabad,Chennai Super Kings,4,4,MK Pandey,DL Chahar,DA Warner,1,0,1,,0,,,
733997,2,Kolkata Knight Riders,Kings XI Punjab,9,3,G Gambhir,R Dhawan,MK Pandey,1,0,1,,0,,,
1175361,2,Kings XI Punjab,Kolkata Knight Riders,5,5,MA Agarwal,M Prasidh Krishna,SN Khan,1,0,1,,0,,,
598006,1,Mumbai Indians,Delhi Daredevils,18,3,AT Rayudu,IK Pathan,RG Sharma,6,0,6,,0,,,
1216547,1,Royal Challengers Bangalore,Mumbai Indians,3,4,AJ Finch,JL Pattinson,D Padikkal,0,0,0,,0,,,
1216501,1,Kolkata Knight Riders,Chennai Super Kings,19,4,PJ Cummins,DJ Bravo,Shivam Mavi,2,0,2,,0,,,
336023,2,Royal Challengers Bangalore,Rajasthan Royals,2,4,CL White,Sohail Tanvir,JH Kallis,0,0,0,,0,,,
501223,2,Kings XI Punjab,Delhi Daredevils,2,5,AC Gilchrist,M Morkel,PC Valthaty,0,0,0,,0,,,
1304116,1,Sunrisers Hyderabad,Punjab Kings,2,1,Abhishek Sharma,K Rabada,PK Garg,4,0,4,,0,,,
1136575,1,Rajasthan Royals,Kolkata Knight Riders,16,5,K Gowtham,PP Chawla,JC Buttler,1,0,1,,0,,,
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,1,3,D Padikkal,JR Hazlewood,V Kohli,1,0,1,,0,,,
1426264,1,Lucknow Super Giants,Delhi Capitals,2,1,KL Rahul,KK Ahmed,Q de Kock,6,0,6,,0,,,
419123,2,Chennai Super Kings,Royal Challengers Bangalore,9,5,M Vijay,R Vinay Kumar,SK Raina,1,0,1,,0,,,
829749,2,Royal Challengers Bangalore,Rajasthan Royals,2,2,CH Gayle,CH Morris,V Kohli,0,0,0,,0,,,
1216534,2,Sunrisers Hyderabad,Royal Challengers Bangalore,17,7,Rashid Khan,Navdeep Saini,Sandeep Sharma,0,0,0,,1,Rashid Khan,bowled,
1359486,1,Mumbai Indians,Chennai Super Kings,13,3,TH David,D Pretorius,T Stubbs,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,5,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1426302,1,Delhi Capitals,Lucknow Super Giants,19,4,AR Patel,Yudhvir Singh,T Stubbs,4,0,4,,0,,,
1136586,1,Delhi Daredevils,Kolkata Knight Riders,16,6,SS Iyer,Shivam Mavi,GJ Maxwell,1,1,2,noballs,0,,,
336011,1,Deccan Chargers,Rajasthan Royals,11,4,AC Gilchrist,SK Trivedi,SB Styris,0,0,0,,0,,,
419112,1,Kings XI Punjab,Royal Challengers Bangalore,7,4,MS Bisla,R Vinay Kumar,RS Bopara,1,0,1,,0,,,
548347,2,Kolkata Knight Riders,Chennai Super Kings,13,1,G Gambhir,SK Raina,MK Tiwary,0,0,0,,0,,,
1426299,1,Rajasthan Royals,Chennai Super Kings,8,3,R Parag,Simarjeet Singh,SV Samson,0,0,0,,0,,,
1304064,2,Royal Challengers Bangalore,Mumbai Indians,6,4,F du Plessis,M Ashwin,Anuj Rawat,2,0,2,,0,,,
734011,2,Delhi Daredevils,Rajasthan Royals,13,2,S Nadeem,BCJ Cutting,MK Tiwary,0,0,0,,1,S Nadeem,bowled,
729303,2,Chennai Super Kings,Mumbai Indians,13,6,F du Plessis,Z Khan,BB McCullum,2,0,2,,0,,,
1082634,2,Sunrisers Hyderabad,Rising Pune Supergiant,4,2,KS Williamson,BA Stokes,DA Warner,4,0,4,,0,,,
501268,2,Chennai Super Kings,Royal Challengers Bangalore,4,5,SK Raina,Z Khan,S Badrinath,4,0,4,,0,,,
1136587,2,Mumbai Indians,Chennai Super Kings,5,1,SA Yadav,SN Thakur,E Lewis,0,0,0,,0,,,
729285,2,Rajasthan Royals,Sunrisers Hyderabad,19,1,STR Binny,B Kumar,JP Faulkner,1,0,1,,0,,,
1359514,2,Delhi Capitals,Sunrisers Hyderabad,10,5,MR Marsh,T Natarajan,PD Salt,1,0,1,,0,,,
1312198,2,Lucknow Super Giants,Royal Challengers Bangalore,8,6,KL Rahul,PWH de Silva,DJ Hooda,1,0,1,,0,,,
1082607,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,4,AB de Villiers,Imran Tahir,KM Jadhav,6,0,6,,0,,,
548324,1,Rajasthan Royals,Royal Challengers Bangalore,15,1,OA Shah,CH Gayle,AM Rahane,6,0,6,,0,,,
829719,2,Sunrisers Hyderabad,Royal Challengers Bangalore,16,3,KL Rahul,AN Ahmed,S Dhawan,2,0,2,,0,,,
598062,1,Chennai Super Kings,Delhi Daredevils,12,5,RA Jadeja,RE van der Merwe,MS Dhoni,1,0,1,,0,,,
1216540,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,3,AB de Villiers,AD Russell,V Kohli,4,1,5,noballs,0,,,
1178412,1,Kings XI Punjab,Delhi Capitals,8,6,Mandeep Singh,A Mishra,CH Gayle,1,0,1,,0,,,
1216542,2,Kings XI Punjab,Sunrisers Hyderabad,11,7,Mandeep Singh,Sandeep Sharma,N Pooran,2,0,2,,0,,,
392188,2,Royal Challengers Bangalore,Deccan Chargers,19,3,P Kumar,RP Singh,V Kohli,1,0,1,,0,,,
419108,2,Delhi Daredevils,Kings XI Punjab,8,2,KD Karthik,YA Abdulla,G Gambhir,0,0,0,,0,,,
1304050,2,Gujarat Titans,Lucknow Super Giants,3,4,HH Pandya,Mohsin Khan,MS Wade,0,0,0,,0,,,
1359489,2,Lucknow Super Giants,Royal Challengers Bangalore,15,5,A Badoni,DJ Willey,N Pooran,0,1,1,wides,0,,,
1426287,2,Punjab Kings,Chennai Super Kings,2,6,P Simran Singh,Mustafizur Rahman,JM Bairstow,1,0,1,,0,,,
